"2016-04-09,""2016"",""04"",""09"",""†"",""-2.5"","""",""-8.8"","""",""-5.7"","""",""23.7"","""",""0.0"","""","""",""M"","""",""M"",""0.0"","""","""","""",""31"","""",""43"","""""
"2016-04-10,""2016"",""04"",""10"",""†"",""-0.2"","""",""-9.5"","""",""-4.9"","""",""22.9"","""",""0.0"","""","""",""M"","""",""M"",""4.3"","""",""0"",""T"",""17"","""",""35"","""""
"2016-04-11,""2016"",""04"",""11"",""†"",""11.2"","""",""-1.8"","""",""4.7"","""",""13.3"","""",""0.0"","""","""",""M"","""",""M"",""5.4"","""",""1"","""",""32"","""",""37"","""""
"2016-04-12,""2016"",""04"",""12"",""†"",""4.2"","""",""-4.1"","""",""0.1"","""",""17.9"","""",""0.0"","""","""",""M"","""",""M"",""0.2"","""","""","""",""29"","""",""54"","""""
"2016-04-13,""2016"",""04"",""13"",""†"",""6.8"","""",""-5.7"","""",""0.6"","""",""17.4"","""",""0.0"","""","""",""M"","""",""M"",""0.0"","""",""0"",""T"","""","""",""<31"","""""
"2016-04-14,""2016"",""04"",""14"",""†"",""10.2"","""",""-5.2"","""",""2.5"","""",""15.5"","""",""0.0"","""","""",""M"","""",""M"",""0.0"","""",""0"",""T"","""","""",""<31"","""""
"2016-04-15,""2016"",""04"",""15"",""†"",""15.7"","""",""-3.1"","""",""6.3"","""",""11.7"","""",""0.0"","""","""",""M"","""",""M"",""0.0"","""","""","""","""","""",""<31"","""""
"2016-04-16,""2016"",""04"",""16"",""†"",""19.8"","""",""0.7"","""",""10.3"","""",""7.7"","""",""0.0"","""","""",""M"","""",""M"",""0.0"","""","""","""","""","""",""<31"","""""
"2016-04-17,""2016"",""04"",""17"",""†"",""22.2"","""",""0.9"","""",""11.6"","""",""6.4"","""",""0.0"","""","""",""M"","""",""M"",""0.0"","""","""","""","""","""",""<31"","""""
"2016-04-18,""2016"",""04"",""18"",""†"",""24.9"","""",""2.2"","""",""13.6"","""",""4.4"","""",""0.0"","""","""",""M"","""",""M"",""0.2"","""","""","""",""28"","""",""43"","""""
"2016-04-19,""2016"",""04"",""19"",""†"",""14.7"","""",""2.3"","""",""8.5"","""",""9.5"","""",""0.0"","""","""",""M"","""",""M"",""0.0"","""","""","""",""28"","""",""37"","""""
"2016-04-20,""2016"",""04"",""20"",""†"",""16.0"","""",""-1.9"","""",""7.1"","""",""10.9"","""",""0.0"","""","""",""M"","""",""M"",""0.0"","""","""","""","""","""",""<31"","""""
"2016-04-21,""2016"",""04"",""21"",""†"",""18.8"","""",""1.6"","""",""10.2"","""",""7.8"","""",""0.0"","""","""",""M"","""",""M"",""4.8"","""","""","""","""","""",""<31"","""""
"2016-04-22,""2016"",""04"",""22"",""†"",""14.1"","""",""2.2"","""",""8.2"","""",""9.8"","""",""0.0"","""","""",""M"","""",""M"",""0.6"","""","""","""",""3"","""",""33"","""""
"2016-04-23,""2016"",""04"",""23"",""†"","""",""M"",""-1.2"",""E"","""",""M"","""",""M"","""",""M"","""",""M"","""",""M"","""",""M"","""","""",""28"","""",""39"","""""
"2016-04-24,""2016"",""04"",""24"",""†"",""8.8"","""",""1.1"","""",""5.0"","""",""13.0"","""",""0.0"","""","""",""M"","""",""M"",""0.0"","""","""","""","""","""",""<31"","""""
"2016-04-25,""2016"",""04"",""25"",""†"",""4.1"",""E"",""0.4"",""E"",""2.3"",""E"",""15.7"",""E"",""0.0"",""E"","""",""M"","""",""M"",""3.1"",""E"","""","""","""",""M"","""",""M"""
"2016-04-26,""2016"",""04"",""26"",""†"",""8.4"",""E"","""",""M"","""",""M"","""",""M"","""",""M"","""",""M"","""",""M"","""",""M"","""","""","""","""",""<31"","""""
"2016-04-27,""2016"",""04"",""27"",""†"",""7.8"","""",""-2.8"","""",""2.5"","""",""15.5"","""",""0.0"","""","""",""M"","""",""M"",""0.0"","""","""","""",""30"","""",""44"","""""
"2016-04-28,""2016"",""04"",""28"",""†"",""9.9"","""",""-2.1"","""",""3.9"","""",""14.1"","""",""0.0"","""","""",""M"","""",""M"",""0.0"","""","""","""","""","""",""<31"","""""
"2016-04-29,""2016"",""04"",""29"",""†"",""12.5"","""",""-0.8"","""",""5.9"","""",""12.1"","""",""0.0"","""","""",""M"","""",""M"",""0.0"","""","""","""","""","""",""<31"","""""
"2016-04-30,""2016"",""04"",""30"",""†"",""15.5"","""",""-2.6"","""",""6.5"","""",""11.5"","""",""0.0"","""","""",""M"","""",""M"",""0.0"","""","""","""","""","""",""<31"","""""
"2016-05-01,""2016"",""05"",""01"",""†"",""9.1"","""",""4.2"","""",""6.7"","""",""11.3"","""",""0.0"","""","""",""M"","""",""M"",""2.2"","""","""","""",""6"","""",""35"","""""
"2016-05-02,""2016"",""05"",""02"",""†"",""14.8"","""",""0.7"","""",""7.8"","""",""10.2"","""",""0.0"","""","""",""M"","""",""M"",""0.0"","""","""","""","""","""",""<31"","""""
"2016-05-03,""2016"",""05"",""03"",""†"",""16.8"","""",""0.8"","""",""8.8"","""",""9.2"","""",""0.0"","""","""",""M"","""",""M"",""0.0"","""","""","""","""","""",""<31"","""""
"2016-05-04,""2016"",""05"",""04"",""†"",""16.5"","""",""3.2"","""",""9.9"","""",""8.1"","""",""0.0"","""","""",""M"","""",""M"",""0.0"","""","""","""","""","""",""<31"","""""
"2016-05-05,""2016"",""05"",""05"",""†"",""17.9"","""",""3.9"","""",""10.9"","""",""7.1"","""",""0.0"","""","""",""M"","""",""M"",""0.0"","""","""","""",""34"","""",""32"","""""
"2016-05-06,""2016"",""05"",""06"",""†"",""22.2"","""",""2.2"","""",""12.2"","""",""5.8"","""",""0.0"","""","""",""M"","""",""M"",""0.0"","""","""","""",""28"","""",""33"","""""
"2016-05-07,""2016"",""05"",""07"",""†"",""17.0"","""",""3.0"","""",""10.0"","""",""8.0"","""",""0.0"","""","""",""M"","""",""M"",""0.4"","""","""","""",""34"","""",""52"","""""
"2016-05-08,""2016"",""05"",""08"",""†"",""11.8"","""",""-0.1"","""",""5.9"","""",""12.1"","""",""0.0"","""","""",""M"","""",""M"",""0.0"","""","""","""",""30"","""",""44"","""""
"2016-05-09,""2016"",""05"",""09"",""†"",""12.1"","""",""-2.1"","""",""5.0"","""",""13.0"","""",""0.0"","""","""",""M"","""",""M"",""0.0"","""","""","""",""29"","""",""37"","""""
"2016-05-10,""2016"",""05"",""10"",""†"",""17.2"","""",""-1.4"","""",""7.9"","""",""10.1"","""",""0.0"","""","""",""M"","""",""M"",""0.0"","""","""","""","""","""",""<31"","""""
"2016-05-11,""2016"",""05"",""11"",""†"",""22.2"","""",""1.1"","""",""11.7"","""",""6.3"","""",""0.0"","""","""",""M"","""",""M"",""0.0"","""","""","""","""","""",""<31"","""""
"2016-05-12,""2016"",""05"",""12"",""†"",""24.4"","""",""2.3"","""",""13.4"","""",""4.6"","""",""0.0"","""","""",""M"","""",""M"",""15.7"","""","""","""",""18"","""",""32"","""""
